"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"8600000US74766","ZCTA5 74766","40362","null","4373","null",
"8600000US74801","ZCTA5 74801","43306","null","3515","null",
"8600000US74804","ZCTA5 74804","50529","null","2724","null",
"8600000US74820","ZCTA5 74820","51312","null","3608","null",
"8600000US74824","ZCTA5 74824","54038","null","10517","null",
"8600000US74825","ZCTA5 74825","34833","null","8274","null",
"8600000US74826","ZCTA5 74826","84000","null","36830","null",
"8600000US74827","ZCTA5 74827","40313","null","20014","null",
"8600000US74829","ZCTA5 74829","38333","null","9845","null",
"8600000US74830","ZCTA5 74830","42000","null","13238","null",
"8600000US74831","ZCTA5 74831","44375","null","14181","null",
"8600000US74832","ZCTA5 74832","39688","null","18113","null",
"8600000US74833","ZCTA5 74833","48438","null","19840","null",
"8600000US74834","ZCTA5 74834","54714","null","4012","null",
"8600000US74836","ZCTA5 74836","-","-","**","**",
"8600000US74837","ZCTA5 74837","37500","null","21699","null",
"8600000US74839","ZCTA5 74839","35625","null","15219","null",
"8600000US74840","ZCTA5 74840","58304","null","8282","null",
"8600000US74842","ZCTA5 74842","37813","null","16056","null",
"8600000US74843","ZCTA5 74843","46750","null","31521","null",
"8600000US74844","ZCTA5 74844","66563","null","26770","null",
"8600000US74845","ZCTA5 74845","34583","null","8167","null",
"8600000US74848","ZCTA5 74848","37807","null","6762","null",
"8600000US74849","ZCTA5 74849","33375","null","7300","null",
"8600000US74850","ZCTA5 74850","42083","null","11004","null",
"8600000US74851","ZCTA5 74851","69651","null","7253","null",
"8600000US74852","ZCTA5 74852","47625","null","7328","null",
"8600000US74854","ZCTA5 74854","50521","null","5075","null",
"8600000US74855","ZCTA5 74855","48253","null","2989","null",
"8600000US74856","ZCTA5 74856","64688","null","26056","null",
"8600000US74857","ZCTA5 74857","67947","null","6492","null",
"8600000US74859","ZCTA5 74859","39225","null","2992","null",
"8600000US74860","ZCTA5 74860","47318","null","7111","null",
"8600000US74864","ZCTA5 74864","45994","null","8025","null",
"8600000US74865","ZCTA5 74865","54224","null","7910","null",
"8600000US74867","ZCTA5 74867","38750","null","21204","null",
"8600000US74868","ZCTA5 74868","38833","null","2288","null",
"8600000US74869","ZCTA5 74869","51212","null","4646","null",
"8600000US74871","ZCTA5 74871","59844","null","5071","null",
"8600000US74872","ZCTA5 74872","45083","null","10149","null",
"8600000US74873","ZCTA5 74873","53976","null","4794","null",
"8600000US74875","ZCTA5 74875","48125","null","7426","null",
"8600000US74878","ZCTA5 74878","59250","null","17448","null",
"8600000US74880","ZCTA5 74880","36875","null","12234","null",
"8600000US74881","ZCTA5 74881","48125","null","9371","null",
"8600000US74883","ZCTA5 74883","34938","null","6505","null",
"8600000US74884","ZCTA5 74884","38528","null","3695","null",
"8600000US74901","ZCTA5 74901","26852","null","4500","null",
"8600000US74902","ZCTA5 74902","48375","null","8763","null",
"8600000US74930","ZCTA5 74930","39938","null","9560","null",
"8600000US74931","ZCTA5 74931","44732","null","11513","null",
"8600000US74932","ZCTA5 74932","38162","null","4150","null",
"8600000US74935","ZCTA5 74935","37500","null","11555","null",
"8600000US74936","ZCTA5 74936","46936","null","3956","null",
"8600000US74937","ZCTA5 74937","38191","null","4979","null",
"8600000US74939","ZCTA5 74939","37841","null","18355","null",
"8600000US74940","ZCTA5 74940","48000","null","5767","null",
"8600000US74941","ZCTA5 74941","54028","null","10860","null",
"8600000US74942","ZCTA5 74942","36786","null","5443","null",
"8600000US74943","ZCTA5 74943","34792","null","19034","null",
"8600000US74944","ZCTA5 74944","27031","null","8126","null",
"8600000US74945","ZCTA5 74945","33333","null","10646","null",
"8600000US74946","ZCTA5 74946","26667","null","19362","null",
"8600000US74948","ZCTA5 74948","40383","null","3273","null",
"8600000US74949","ZCTA5 74949","37500","null","15698","null",
"8600000US74951","ZCTA5 74951","39712","null","10397","null",
"8600000US74953","ZCTA5 74953","43019","null","4679","null",
"8600000US74954","ZCTA5 74954","45149","null","7431","null",
"8600000US74955","ZCTA5 74955","39750","null","3919","null",
"8600000US74956","ZCTA5 74956","40726","null","6532","null",
"8600000US74957","ZCTA5 74957","40156","null","9209","null",
"8600000US74959","ZCTA5 74959","43722","null","2917","null",
"8600000US74960","ZCTA5 74960","31808","null","2912","null",
"8600000US74962","ZCTA5 74962","43165","null","2895","null",
"8600000US74963","ZCTA5 74963","47917","null","22946","null",
"8600000US74964","ZCTA5 74964","36050","null","5074","null",
"8600000US74965","ZCTA5 74965","39828","null","7410","null",
"8600000US74966","ZCTA5 74966","47773","null","5495","null",
"8600000US75001","ZCTA5 75001","72050","null","5892","null",
"8600000US75002","ZCTA5 75002","104501","null","5218","null",
"8600000US75006","ZCTA5 75006","69501","null","4931","null",
"8600000US75007","ZCTA5 75007","93770","null","3460","null",
"8600000US75009","ZCTA5 75009","108000","null","31793","null",
"8600000US75010","ZCTA5 75010","85777","null","5431","null",
"8600000US75013","ZCTA5 75013","140098","null","12664","null",
"8600000US75019","ZCTA5 75019","122033","null","8627","null",
"8600000US75020","ZCTA5 75020","53190","null","5558","null",
"8600000US75021","ZCTA5 75021","53967","null","3714","null",
"8600000US75022","ZCTA5 75022","169473","null","11240","null",
"8600000US75023","ZCTA5 75023","91916","null","5871","null",
"8600000US75024","ZCTA5 75024","102030","null","5524","null",
"8600000US75025","ZCTA5 75025","118725","null","7230","null",
"8600000US75028","ZCTA5 75028","130075","null","8053","null",
"8600000US75032","ZCTA5 75032","118593","null","8299","null",
"8600000US75034","ZCTA5 75034","116213","null","6176","null",
"8600000US75035","ZCTA5 75035","136579","null","2741","null",
"8600000US75038","ZCTA5 75038","61021","null","4477","null",
"8600000US75039","ZCTA5 75039","92120","null","4989","null",
"8600000US75040","ZCTA5 75040","64957","null","3409","null",
"8600000US75041","ZCTA5 75041","53446","null","4194","null",
"8600000US75042","ZCTA5 75042","53251","null","2736","null",
"8600000US75043","ZCTA5 75043","66461","null","5175","null",
"8600000US75044","ZCTA5 75044","72101","null","5911","null",
"8600000US75048","ZCTA5 75048","108258","null","13605","null",
"8600000US75050","ZCTA5 75050","61441","null","3719","null",
"8600000US75051","ZCTA5 75051","41455","null","2939","null",
"8600000US75052","ZCTA5 75052","80799","null","2583","null",
"8600000US75054","ZCTA5 75054","136250","null","15929","null",
"8600000US75056","ZCTA5 75056","93382","null","7413","null",
"8600000US75057","ZCTA5 75057","63721","null","8422","null",
"8600000US75058","ZCTA5 75058","105500","null","19117","null",
"8600000US75060","ZCTA5 75060","59539","null","4139","null",
"8600000US75061","ZCTA5 75061","49695","null","2206","null",
"8600000US75062","ZCTA5 75062","57320","null","4322","null",
"8600000US75063","ZCTA5 75063","95310","null","5901","null",
"8600000US75065","ZCTA5 75065","80020","null","10329","null",
"8600000US75067","ZCTA5 75067","65173","null","2542","null",
"8600000US75068","ZCTA5 75068","103863","null","4520","null",
"8600000US75069","ZCTA5 75069","60955","null","5284","null",
"8600000US75070","ZCTA5 75070","108939","null","4135","null",
"8600000US75071","ZCTA5 75071","113015","null","5156","null",
"8600000US75074","ZCTA5 75074","70345","null","3549","null",
"8600000US75075","ZCTA5 75075","79627","null","7594","null",
"8600000US75076","ZCTA5 75076","57476","null","8057","null",
"8600000US75077","ZCTA5 75077","115313","null","11396","null",
"8600000US75078","ZCTA5 75078","155405","null","8436","null",
"8600000US75080","ZCTA5 75080","73438","null","5691","null",
"8600000US75081","ZCTA5 75081","82848","null","7761","null",
"8600000US75082","ZCTA5 75082","112622","null","14040","null",
"8600000US75087","ZCTA5 75087","105238","null","6658","null",
"8600000US75088","ZCTA5 75088","94946","null","8784","null",
"8600000US75089","ZCTA5 75089","107417","null","7616","null",
"8600000US75090","ZCTA5 75090","44828","null","9772","null",
"8600000US75092","ZCTA5 75092","56611","null","3353","null",
"8600000US75093","ZCTA5 75093","113428","null","8798","null",
"8600000US75094","ZCTA5 75094","140257","null","15038","null",
"8600000US75098","ZCTA5 75098","99224","null","5354","null",
"8600000US75101","ZCTA5 75101","43990","null","3589","null",
"8600000US75102","ZCTA5 75102","51705","null","11542","null",
"8600000US75103","ZCTA5 75103","59129","null","6630","null",
"8600000US75104","ZCTA5 75104","76528","null","5280","null",
"8600000US75105","ZCTA5 75105","26094","null","24806","null",
"8600000US75109","ZCTA5 75109","61078","null","10898","null",
"8600000US75110","ZCTA5 75110","43736","null","4535","null",
"8600000US75114","ZCTA5 75114","92679","null","13126","null",
"8600000US75115","ZCTA5 75115","71292","null","4337","null",
"8600000US75116","ZCTA5 75116","45427","null","4339","null",
"8600000US75117","ZCTA5 75117","71080","null","9268","null",
"8600000US75119","ZCTA5 75119","65304","null","7695","null",
"8600000US75124","ZCTA5 75124","63764","null","10557","null",
"8600000US75125","ZCTA5 75125","70192","null","6627","null",
"8600000US75126","ZCTA5 75126","92808","null","7393","null",
"8600000US75127","ZCTA5 75127","50502","null","9034","null",
"8600000US75132","ZCTA5 75132","88981","null","29514","null",
"8600000US75134","ZCTA5 75134","52265","null","5704","null",
"8600000US75135","ZCTA5 75135","79426","null","9357","null",
"8600000US75137","ZCTA5 75137","75298","null","4018","null",
"8600000US75140","ZCTA5 75140","43471","null","4995","null",
"8600000US75141","ZCTA5 75141","34470","null","10852","null",
"8600000US75142","ZCTA5 75142","61629","null","7394","null",
"8600000US75143","ZCTA5 75143","51913","null","4708","null",
"8600000US75144","ZCTA5 75144","53486","null","8235","null",
"8600000US75146","ZCTA5 75146","65513","null","8046","null",
"8600000US75147","ZCTA5 75147","44474","null","10941","null",
"8600000US75148","ZCTA5 75148","47712","null","7633","null",
"8600000US75149","ZCTA5 75149","52304","null","3556","null",
"8600000US75150","ZCTA5 75150","59189","null","4611","null",
"8600000US75152","ZCTA5 75152","71830","null","10738","null",
"8600000US75153","ZCTA5 75153","83125","null","67751","null",
"8600000US75154","ZCTA5 75154","81323","null","2838","null",
"8600000US75155","ZCTA5 75155","52277","null","16074","null",
"8600000US75156","ZCTA5 75156","50767","null","6905","null",
"8600000US75157","ZCTA5 75157","51250","null","49751","null",
"8600000US75158","ZCTA5 75158","69853","null","6632","null",
"8600000US75159","ZCTA5 75159","63297","null","3768","null",
"8600000US75160","ZCTA5 75160","57740","null","3957","null",
"8600000US75161","ZCTA5 75161","61121","null","13019","null",
"8600000US75163","ZCTA5 75163","42500","null","8759","null",
"8600000US75164","ZCTA5 75164","48895","null","4208","null",
"8600000US75165","ZCTA5 75165","73221","null","4413","null",
"8600000US75166","ZCTA5 75166","101150","null","12513","null",
"8600000US75167","ZCTA5 75167","99868","null","13010","null",
"8600000US75169","ZCTA5 75169","49685","null","5333","null",
"8600000US75172","ZCTA5 75172","55827","null","10380","null",
"8600000US75173","ZCTA5 75173","93854","null","22485","null",
"8600000US75180","ZCTA5 75180","51945","null","3767","null",
"8600000US75181","ZCTA5 75181","88990","null","8399","null",
"8600000US75182","ZCTA5 75182","143295","null","24386","null",
"8600000US75189","ZCTA5 75189","96938","null","6825","null",
"8600000US75201","ZCTA5 75201","94872","null","8205","null",
"8600000US75202","ZCTA5 75202","92500","null","13906","null",
"8600000US75203","ZCTA5 75203","37418","null","6607","null",
"8600000US75204","ZCTA5 75204","81914","null","7085","null",
"8600000US75205","ZCTA5 75205","159076","null","15827","null",
"8600000US75206","ZCTA5 75206","75569","null","5595","null",
"8600000US75207","ZCTA5 75207","85075","null","15281","null",
"8600000US75208","ZCTA5 75208","66230","null","5649","null",
"8600000US75209","ZCTA5 75209","99003","null","12743","null",
"8600000US75210","ZCTA5 75210","26801","null","7316","null",
"8600000US75211","ZCTA5 75211","46226","null","2014","null",
"8600000US75212","ZCTA5 75212","40024","null","5088","null",
"8600000US75214","ZCTA5 75214","92676","null","13592","null",
"8600000US75215","ZCTA5 75215","31558","null","3072","null",
"8600000US75216","ZCTA5 75216","29448","null","2000","null",
"8600000US75217","ZCTA5 75217","41513","null","1555","null",
"8600000US75218","ZCTA5 75218","90522","null","5720","null",
"8600000US75219","ZCTA5 75219","75476","null","6809","null",
"8600000US75220","ZCTA5 75220","47003","null","2865","null",
"8600000US75223","ZCTA5 75223","57243","null","5602","null",
"8600000US75224","ZCTA5 75224","43912","null","3746","null",
"8600000US75225","ZCTA5 75225","163935","null","30268","null",
"8600000US75226","ZCTA5 75226","53405","null","10388","null",
"8600000US75227","ZCTA5 75227","46754","null","2872","null",
"8600000US75228","ZCTA5 75228","46061","null","3642","null",
"8600000US75229","ZCTA5 75229","105606","null","6841","null",
"8600000US75230","ZCTA5 75230","95119","null","10639","null",
"8600000US75231","ZCTA5 75231","42541","null","2534","null",
"8600000US75232","ZCTA5 75232","43816","null","3271","null",
"8600000US75233","ZCTA5 75233","55393","null","7294","null",
"8600000US75234","ZCTA5 75234","72054","null","4513","null",
"8600000US75235","ZCTA5 75235","50254","null","6248","null",
"8600000US75236","ZCTA5 75236","45625","null","7177","null",
"8600000US75237","ZCTA5 75237","30638","null","4515","null",
"8600000US75238","ZCTA5 75238","67789","null","7655","null",
"8600000US75240","ZCTA5 75240","50767","null","4331","null",
"8600000US75241","ZCTA5 75241","35845","null","2245","null",
"8600000US75243","ZCTA5 75243","44542","null","2699","null",
"8600000US75244","ZCTA5 75244","97263","null","10452","null",
"8600000US75246","ZCTA5 75246","43153","null","12430","null",
"8600000US75247","ZCTA5 75247","18245","null","2686","null",
"8600000US75248","ZCTA5 75248","86326","null","5068","null",
"8600000US75249","ZCTA5 75249","63214","null","14128","null",
"8600000US75251","ZCTA5 75251","75769","null","9822","null",
"8600000US75252","ZCTA5 75252","67928","null","5939","null",
"8600000US75253","ZCTA5 75253","43574","null","2121","null",
"8600000US75254","ZCTA5 75254","56902","null","5237","null",
"8600000US75270","ZCTA5 75270","-","-","**","**",
"8600000US75287","ZCTA5 75287","53575","null","2430","null",
"8600000US75390","ZCTA5 75390","-","-","**","**",
"8600000US75401","ZCTA5 75401","43104","null","4211","null",
"8600000US75402","ZCTA5 75402","69632","null","5900","null",
"8600000US75407","ZCTA5 75407","69672","null","8326","null",
"8600000US75409","ZCTA5 75409","87589","null","24841","null",
"8600000US75410","ZCTA5 75410","60644","null","17830","null",
"8600000US75411","ZCTA5 75411","-","-","**","**",
"8600000US75412","ZCTA5 75412","56875","null","31330","null",
"8600000US75413","ZCTA5 75413","57500","null","39161","null",
"8600000US75414","ZCTA5 75414","70421","null","8155","null",
"8600000US75415","ZCTA5 75415","71542","null","6438","null",
"8600000US75416","ZCTA5 75416","62500","null","19056","null",
"8600000US75417","ZCTA5 75417","40221","null","11354","null",
"8600000US75418","ZCTA5 75418","51168","null","4604","null",
"8600000US75420","ZCTA5 75420","57975","null","9172","null",
"8600000US75421","ZCTA5 75421","53359","null","23783","null",
"8600000US75422","ZCTA5 75422","53000","null","14662","null",
"8600000US75423","ZCTA5 75423","65700","null","5764","null",
"8600000US75424","ZCTA5 75424","68795","null","16559","null",
"8600000US75426","ZCTA5 75426","33444","null","3621","null",
"8600000US75428","ZCTA5 75428","40545","null","10504","null",
"8600000US75431","ZCTA5 75431","51108","null","10472","null",
"8600000US75432","ZCTA5 75432","50735","null","12257","null",
"8600000US75433","ZCTA5 75433","66645","null","9622","null",
"8600000US75435","ZCTA5 75435","34911","null","17211","null",
"8600000US75436","ZCTA5 75436","44514","null","14816","null",
"8600000US75437","ZCTA5 75437","67125","null","14202","null",
"8600000US75438","ZCTA5 75438","90167","null","26204","null",
"8600000US75439","ZCTA5 75439","60139","null","9737","null",
"8600000US75440","ZCTA5 75440","53191","null","4118","null",
"8600000US75441","ZCTA5 75441","-","-","**","**",
"8600000US75442","ZCTA5 75442","72872","null","10162","null",
"8600000US75446","ZCTA5 75446","48929","null","8999","null",
"8600000US75447","ZCTA5 75447","90114","null","8841","null",
"8600000US75448","ZCTA5 75448","37760","null","13378","null",
"8600000US75449","ZCTA5 75449","46118","null","7018","null",
"8600000US75450","ZCTA5 75450","110481","null","32180","null",
"8600000US75451","ZCTA5 75451","38621","null","10884","null",
"8600000US75452","ZCTA5 75452","63125","null","15647","null",
"8600000US75453","ZCTA5 75453","68333","null","13220","null",
"8600000US75454","ZCTA5 75454","108487","null","28748","null",
"8600000US75455","ZCTA5 75455","53246","null","4252","null",
"8600000US75457","ZCTA5 75457","59298","null","8274","null",
"8600000US75459","ZCTA5 75459","68704","null","8618","null",
"8600000US75460","ZCTA5 75460","36539","null","5015","null",
"8600000US75462","ZCTA5 75462","53955","null","4944","null",
"8600000US75468","ZCTA5 75468","57281","null","8116","null",
"8600000US75469","ZCTA5 75469","67917","null","29484","null",
"8600000US75470","ZCTA5 75470","67969","null","15133","null",
"8600000US75471","ZCTA5 75471","49350","null","45475","null",
"8600000US75472","ZCTA5 75472","54342","null","11469","null",
"8600000US75473","ZCTA5 75473","64433","null","8280","null",
"8600000US75474","ZCTA5 75474","53953","null","7546","null",
"8600000US75475","ZCTA5 75475","34250","null","5562","null",
"8600000US75476","ZCTA5 75476","48162","null","36222","null",
"8600000US75477","ZCTA5 75477","62763","null","38940","null",
"8600000US75478","ZCTA5 75478","45185","null","4508","null",
"8600000US75479","ZCTA5 75479","54257","null","4563","null",
"8600000US75480","ZCTA5 75480","62206","null","3974","null",
"8600000US75481","ZCTA5 75481","54583","null","46112","null",
"8600000US75482","ZCTA5 75482","53287","null","3354","null",
"8600000US75486","ZCTA5 75486","66375","null","10156","null",
"8600000US75487","ZCTA5 75487","54063","null","9190","null",
"8600000US75488","ZCTA5 75488","57617","null","16207","null",
"8600000US75489","ZCTA5 75489","61094","null","13784","null",
"8600000US75490","ZCTA5 75490","84512","null","6645","null",
"8600000US75491","ZCTA5 75491","74073","null","15071","null",
"8600000US75492","ZCTA5 75492","54583","null","19036","null",
"8600000US75493","ZCTA5 75493","43750","null","14882","null",
"8600000US75494","ZCTA5 75494","55646","null","5296","null",
"8600000US75495","ZCTA5 75495","91110","null","12393","null",
"8600000US75496","ZCTA5 75496","73011","null","6905","null",
"8600000US75497","ZCTA5 75497","58505","null","10027","null",
"8600000US75501","ZCTA5 75501","40333","null","4209","null",
"8600000US75503","ZCTA5 75503","74391","null","4654","null",
"8600000US75550","ZCTA5 75550","50278","null","28898","null",
"8600000US75551","ZCTA5 75551","54844","null","6299","null",
"8600000US75554","ZCTA5 75554","52163","null","12864","null",
"8600000US75555","ZCTA5 75555","43163","null","8989","null",
"8600000US75556","ZCTA5 75556","62639","null","30476","null",
"8600000US75558","ZCTA5 75558","67438","null","15629","null",
"8600000US75559","ZCTA5 75559","46011","null","9302","null",
"8600000US75560","ZCTA5 75560","42862","null","4678","null",
"8600000US75561","ZCTA5 75561","48265","null","4561","null",
"8600000US75562","ZCTA5 75562","38939","null","9327","null",
"8600000US75563","ZCTA5 75563","42542","null","12413","null",
"8600000US75565","ZCTA5 75565","33125","null","31197","null",
"8600000US75566","ZCTA5 75566","48276","null","12022","null",
"8600000US75567","ZCTA5 75567","54583","null","8430","null",
"8600000US75568","ZCTA5 75568","40871","null","10074","null",
"8600000US75569","ZCTA5 75569","38708","null","10891","null",
"8600000US75570","ZCTA5 75570","54229","null","4223","null",
"8600000US75571","ZCTA5 75571","52798","null","13236","null",
"8600000US75572","ZCTA5 75572","51136","null","11255","null",
"8600000US75573","ZCTA5 75573","61250","null","49555","null",
"8600000US75574","ZCTA5 75574","55625","null","15588","null",
"8600000US75601","ZCTA5 75601","46774","null","4522","null",
"8600000US75602","ZCTA5 75602","44230","null","4059","null",
"8600000US75603","ZCTA5 75603","54718","null","7394","null",
"8600000US75604","ZCTA5 75604","52087","null","3291","null",
"8600000US75605","ZCTA5 75605","62048","null","5333","null",
"8600000US75630","ZCTA5 75630","32238","null","11658","null",
"8600000US75631","ZCTA5 75631","61618","null","14953","null",
"8600000US75633","ZCTA5 75633","51910","null","5877","null",
"8600000US75638","ZCTA5 75638","42609","null","5089","null",
"8600000US75639","ZCTA5 75639","32101","null","11215","null",
"8600000US75640","ZCTA5 75640","80958","null","26969","null",
"8600000US75641","ZCTA5 75641","45375","null","28985","null",
"8600000US75642","ZCTA5 75642","-","-","**","**",
"8600000US75643","ZCTA5 75643","54375","null","15290","null",
"8600000US75644","ZCTA5 75644","45467","null","6190","null",
"8600000US75645","ZCTA5 75645","61625","null","12168","null",
"8600000US75647","ZCTA5 75647","47240","null","5295","null",
"8600000US75650","ZCTA5 75650","68504","null","9928","null",
"8600000US75651","ZCTA5 75651","50083","null","16748","null",
"8600000US75652","ZCTA5 75652","56721","null","8354","null",
"8600000US75654","ZCTA5 75654","50323","null","10223","null",
"8600000US75656","ZCTA5 75656","47542","null","7544","null",
"8600000US75657","ZCTA5 75657","41115","null","3163","null",
"8600000US75661","ZCTA5 75661","53243","null","4313","null",
"8600000US75662","ZCTA5 75662","60318","null","4420","null",
"8600000US75667","ZCTA5 75667","41654","null","6917","null",
"8600000US75668","ZCTA5 75668","48167","null","12386","null",
"8600000US75669","ZCTA5 75669","70979","null","2492","null",
"8600000US75670","ZCTA5 75670","36065","null","7368","null",
"8600000US75672","ZCTA5 75672","56497","null","7863","null",
"8600000US75681","ZCTA5 75681","43906","null","11906","null",
"8600000US75682","ZCTA5 75682","79821","null","65788","null",
"8600000US75683","ZCTA5 75683","42049","null","9663","null",
"8600000US75684","ZCTA5 75684","46107","null","14476","null",
"8600000US75686","ZCTA5 75686","50656","null","4931","null",
"8600000US75691","ZCTA5 75691","80838","null","14233","null",
"8600000US75692","ZCTA5 75692","63500","null","9209","null",
"8600000US75693","ZCTA5 75693","65819","null","13553","null",
"8600000US75701","ZCTA5 75701","51440","null","3986","null",
"8600000US75702","ZCTA5 75702","41064","null","3861","null",
"8600000US75703","ZCTA5 75703","64510","null","6251","null",
"8600000US75704","ZCTA5 75704","40583","null","7799","null",
"8600000US75705","ZCTA5 75705","45179","null","16631","null",
"8600000US75706","ZCTA5 75706","62003","null","12275","null",
"8600000US75707","ZCTA5 75707","70174","null","8142","null",
"8600000US75708","ZCTA5 75708","55100","null","7649","null",
"8600000US75709","ZCTA5 75709","62670","null","13824","null",
"8600000US75750","ZCTA5 75750","64597","null","10635","null",
"8600000US75751","ZCTA5 75751","41240","null","9344","null",
"8600000US75752","ZCTA5 75752","53625","null","7153","null",
"8600000US75754","ZCTA5 75754","81427","null","12187","null",
"8600000US75755","ZCTA5 75755","58088","null","16733","null",
"8600000US75756","ZCTA5 75756","71208","null","12686","null",
"8600000US75757","ZCTA5 75757","71029","null","9339","null",
"8600000US75758","ZCTA5 75758","52889","null","8737","null",
"8600000US75759","ZCTA5 75759","21923","null","5315","null",
"8600000US75760","ZCTA5 75760","65142","null","15895","null",
"8600000US75762","ZCTA5 75762","72338","null","10333","null",
"8600000US75763","ZCTA5 75763","59987","null","10562","null",
"8600000US75764","ZCTA5 75764","66346","null","10837","null",
"8600000US75765","ZCTA5 75765","52212","null","9146","null",
"8600000US75766","ZCTA5 75766","47010","null","3996","null",
"8600000US75770","ZCTA5 75770","56667","null","15686","null",
"8600000US75771","ZCTA5 75771","78037","null","10967","null",
"8600000US75773","ZCTA5 75773","53709","null","5161","null",
"8600000US75778","ZCTA5 75778","39856","null","21658","null",
"8600000US75779","ZCTA5 75779","130357","null","102358","null",
"8600000US75780","ZCTA5 75780","48839","null","9623","null",
"8600000US75783","ZCTA5 75783","55377","null","6706","null",
"8600000US75784","ZCTA5 75784","52250","null","17923","null",
"8600000US75785","ZCTA5 75785","50899","null","7138","null",
"8600000US75788","ZCTA5 75788","-","-","**","**",
"8600000US75789","ZCTA5 75789","58071","null","9585","null",
"8600000US75790","ZCTA5 75790","57269","null","9630","null",
"8600000US75791","ZCTA5 75791","68539","null","14805","null",
"8600000US75792","ZCTA5 75792","47917","null","13120","null",
"8600000US75801","ZCTA5 75801","41335","null","6478","null",
"8600000US75803","ZCTA5 75803","45641","null","4374","null",
"8600000US75831","ZCTA5 75831","42395","null","6604","null",
"8600000US75832","ZCTA5 75832","-","-","**","**",
"8600000US75833","ZCTA5 75833","47933","null","19435","null",
"8600000US75835","ZCTA5 75835","37356","null","7188","null",
"8600000US75838","ZCTA5 75838","41250","null","11378","null",
"8600000US75839","ZCTA5 75839","48986","null","8972","null",
"8600000US75840","ZCTA5 75840","60147","null","16630","null",
"8600000US75844","ZCTA5 75844","41904","null","4276","null",
"8600000US75845","ZCTA5 75845","52200","null","11816","null",
"8600000US75846","ZCTA5 75846","39851","null","10079","null",
"8600000US75847","ZCTA5 75847","39375","null","13486","null",
"8600000US75848","ZCTA5 75848","39167","null","32490","null",
"8600000US75849","ZCTA5 75849","35750","null","16614","null",
"8600000US75850","ZCTA5 75850","-","-","**","**",
"8600000US75851","ZCTA5 75851","53480","null","12825","null",
"8600000US75852","ZCTA5 75852","50764","null","17757","null",
"8600000US75853","ZCTA5 75853","36930","null","14003","null",
"8600000US75855","ZCTA5 75855","41131","null","9862","null",
"8600000US75856","ZCTA5 75856","-","-","**","**",
"8600000US75858","ZCTA5 75858","-","-","**","**",
"8600000US75859","ZCTA5 75859","43640","null","13683","null",
"8600000US75860","ZCTA5 75860","56296","null","10504","null",
"8600000US75861","ZCTA5 75861","48365","null","13328","null",
"8600000US75862","ZCTA5 75862","41069","null","4908","null",
"8600000US75901","ZCTA5 75901","50503","null","4672","null",
"8600000US75904","ZCTA5 75904","51014","null","3775","null",
"8600000US75925","ZCTA5 75925","40776","null","5238","null",
"8600000US75926","ZCTA5 75926","55057","null","13338","null",
"8600000US75928","ZCTA5 75928","22170","null","13247","null",
"8600000US75929","ZCTA5 75929","53472","null","21963","null",
"8600000US75930","ZCTA5 75930","29038","null","3737","null",
"8600000US75931","ZCTA5 75931","49421","null","17535","null",
"8600000US75932","ZCTA5 75932","49583","null","7183","null",
"8600000US75933","ZCTA5 75933","24583","null","15105","null",
"8600000US75934","ZCTA5 75934","83438","null","18123","null",
"8600000US75935","ZCTA5 75935","40806","null","4836","null",
"8600000US75936","ZCTA5 75936","53750","null","14344","null",
"8600000US75937","ZCTA5 75937","39605","null","6212","null",
"8600000US75938","ZCTA5 75938","41604","null","10030","null",
"8600000US75939","ZCTA5 75939","46891","null","10506","null",
"8600000US75941","ZCTA5 75941","51618","null","5431","null",
"8600000US75942","ZCTA5 75942","-","-","**","**",
"8600000US75943","ZCTA5 75943","45208","null","24151","null",
"8600000US75944","ZCTA5 75944","46458","null","10076","null",
"8600000US75946","ZCTA5 75946","45313","null","9854","null",
"8600000US75948","ZCTA5 75948","38939","null","5367","null",
"8600000US75949","ZCTA5 75949","37254","null","12128","null",
"8600000US75951","ZCTA5 75951","38975","null","2410","null",
"8600000US75954","ZCTA5 75954","40566","null","7346","null",
"8600000US75956","ZCTA5 75956","36413","null","12176","null",
"8600000US75959","ZCTA5 75959","55743","null","3706","null",
"8600000US75960","ZCTA5 75960","52102","null","18039","null",
"8600000US75961","ZCTA5 75961","36483","null","3283","null",
"8600000US75962","ZCTA5 75962","-","-","**","**",
"8600000US75964","ZCTA5 75964","46215","null","5959","null",
"8600000US75965","ZCTA5 75965","47083","null","5439","null",
"8600000US75966","ZCTA5 75966","36449","null","12789","null",
"8600000US75968","ZCTA5 75968","38542","null","12272","null",
"8600000US75969","ZCTA5 75969","71833","null","24576","null",
"8600000US75972","ZCTA5 75972","40222","null","5421","null",
"8600000US75973","ZCTA5 75973","49097","null","10974","null",
"8600000US75974","ZCTA5 75974","35978","null","7276","null",
"8600000US75975","ZCTA5 75975","50188","null","12717","null",
"8600000US75976","ZCTA5 75976","54125","null","50653","null",
"8600000US75977","ZCTA5 75977","28365","null","20717","null",
"8600000US75978","ZCTA5 75978","72500","null","18128","null",
"8600000US75979","ZCTA5 75979","40347","null","8660","null",
"8600000US75980","ZCTA5 75980","36750","null","12278","null",
"8600000US76001","ZCTA5 76001","87616","null","6370","null",
"8600000US76002","ZCTA5 76002","91413","null","6835","null",
